time,IN_A,IN_B,OUT_1,OUT_2
5.498e-08,0,1,0,0
5.499e-08,0,1,0,0
5.4999999999999996e-08,0,1,0,0
5.5009999999999994e-08,0,1,0,0
5.502e-08,0,1,0,0
5.503e-08,0,1,0,0
5.5039999999999995e-08,0,1,0,0
5.505e-08,0,1,0,0
5.506e-08,0,1,0,0
5.5069999999999996e-08,0,1,0,0
5.5079999999999994e-08,0,1,0,0
5.509e-08,0,1,0,0
5.51e-08,0,1,0,0
5.5109999999999995e-08,0,1,0,0
5.512e-08,0,1,0,0
5.513e-08,0,1,0,0
5.5139999999999996e-08,0,1,0,0
5.5149999999999994e-08,0,1,0,0
5.516e-08,0,1,0,0
5.517e-08,0,1,0,0
5.5179999999999995e-08,0,1,0,0
5.519e-08,0,1,0,0
5.52e-08,0,1,0,0
5.5209999999999996e-08,0,1,0,0
5.5219999999999994e-08,0,1,0,0
5.523e-08,0,1,0,0
5.524e-08,0,1,0,0
5.5249999999999995e-08,0,1,0,0
5.526e-08,0,1,0,0
5.527e-08,0,1,0,0
5.5279999999999996e-08,0,1,0,0
5.5289999999999994e-08,0,1,0,0
5.53e-08,0,1,0,0
5.531e-08,0,1,0,0
5.5319999999999995e-08,0,1,0,0
5.533e-08,0,1,0,0
5.534e-08,0,1,0,0
5.5349999999999996e-08,0,1,0,0
5.5359999999999994e-08,0,1,0,0
5.537e-08,0,1,0,0
5.538e-08,0,1,0,0
5.5389999999999995e-08,0,1,0,0
5.54e-08,0,1,0,0
5.541e-08,0,1,0,0
5.5419999999999996e-08,0,1,0,0
5.5429999999999994e-08,0,1,0,0
5.544e-08,0,1,0,0
5.545e-08,0,1,0,0
5.5459999999999995e-08,0,1,0,0
5.547e-08,0,1,0,0
5.548e-08,0,1,0,0
5.5489999999999996e-08,0,1,0,0
5.5499999999999994e-08,0,1,0,0
5.551e-08,0,1,0,0
5.552e-08,0,1,0,0
5.5529999999999995e-08,0,1,0,0
5.554e-08,0,1,0,0
5.555e-08,0,1,0,0
5.5559999999999996e-08,0,1,0,0
5.5569999999999994e-08,0,1,0,0
5.558e-08,0,1,0,0
5.559e-08,0,1,0,0
5.5599999999999995e-08,0,1,0,0
5.561e-08,0,1,0,0
5.562e-08,0,1,0,0
5.5629999999999996e-08,0,1,0,0
5.5639999999999994e-08,0,1,0,0
5.565e-08,0,1,0,0
5.566e-08,0,1,0,0
5.5669999999999995e-08,0,1,0,0
5.568e-08,0,1,0,0
5.569e-08,0,1,0,0
5.5699999999999996e-08,0,1,0,0
5.5709999999999994e-08,0,1,0,0
5.572e-08,0,1,0,0
5.573e-08,0,1,0,0
5.5739999999999995e-08,0,1,0,0
5.575e-08,0,1,0,0
5.576e-08,0,1,0,0
5.5769999999999996e-08,0,1,0,0
5.5779999999999994e-08,0,1,0,0
5.579e-08,0,1,0,0
5.58e-08,0,1,0,0
5.5809999999999995e-08,0,1,0,0
5.582e-08,0,1,0,0
5.583e-08,0,1,0,0
5.5839999999999996e-08,0,1,0,0
5.5849999999999994e-08,0,1,0,0
5.586e-08,0,1,0,0
5.587e-08,0,1,0,0
5.5879999999999995e-08,0,1,0,0
5.589e-08,0,1,0,0
5.59e-08,0,1,0,0
5.5909999999999996e-08,0,1,0,0
5.5919999999999994e-08,0,1,0,0
5.593e-08,0,1,0,0
5.5939999999999997e-08,0,1,0,0
5.5949999999999995e-08,0,1,0,0
5.596e-08,0,1,0,0
5.597e-08,0,1,0,0
5.5979999999999996e-08,0,1,0,0
5.5989999999999994e-08,0,1,0,0
5.6e-08,0,1,0,0
5.6009999999999997e-08,0,1,0,0
5.6019999999999995e-08,0,1,0,0
5.603e-08,0,1,0,0
5.604e-08,0,1,0,0
5.6049999999999996e-08,0,1,0,0
5.6059999999999994e-08,0,1,0,0
5.607e-08,0,1,0,0
5.6079999999999997e-08,0,1,0,0
5.6089999999999995e-08,0,1,0,0
5.61e-08,0,1,0,0
5.611e-08,0,1,0,0
5.6119999999999996e-08,0,1,0,0
5.6129999999999994e-08,0,1,0,0
5.614e-08,0,1,0,0
5.6149999999999997e-08,0,1,0,0
5.6159999999999995e-08,0,1,0,0
5.617e-08,0,1,0,0
5.618e-08,0,1,0,0
5.6189999999999996e-08,0,1,0,0
5.6199999999999994e-08,0,1,0,0
5.621e-08,0,1,0,0
5.6219999999999997e-08,0,1,0,0
5.6229999999999995e-08,0,1,0,0
5.624e-08,0,1,0,0
5.625e-08,0,1,0,0
5.6259999999999996e-08,0,1,0,0
5.6269999999999994e-08,0,1,0,0
5.628e-08,0,1,0,0
5.6289999999999996e-08,0,1,0,0
5.6299999999999995e-08,0,1,0,0
5.631e-08,0,1,0,0
5.632e-08,0,1,0,0
5.6329999999999996e-08,0,1,0,0
5.6339999999999994e-08,0,1,0,0
5.635e-08,0,1,0,0
5.6359999999999996e-08,0,1,0,0
5.6369999999999995e-08,0,1,0,0
5.638e-08,0,1,0,0
5.639e-08,0,1,0,0
5.6399999999999995e-08,0,1,0,0
5.6409999999999994e-08,0,1,0,0
5.642e-08,0,1,0,0
5.6429999999999996e-08,0,1,0,0
5.6439999999999995e-08,0,1,0,0
5.645e-08,0,1,0,0
5.646e-08,0,1,0,0
5.6469999999999995e-08,0,1,0,0
5.6479999999999994e-08,0,1,0,0
5.649e-08,0,1,0,0
5.6499999999999996e-08,0,1,0,0
5.6509999999999994e-08,0,1,0,0
5.652e-08,0,1,0,0
5.653e-08,0,1,0,0
5.6539999999999995e-08,0,1,0,0
5.6549999999999994e-08,0,1,0,0
5.656e-08,0,1,0,0
5.6569999999999996e-08,0,1,0,0
5.6579999999999994e-08,0,1,0,0
5.659e-08,0,1,0,0
5.66e-08,0,1,0,0
5.6609999999999995e-08,0,1,0,0
5.6619999999999993e-08,0,1,0,0
5.663e-08,0,1,0,0
5.6639999999999996e-08,0,1,0,0
5.6649999999999994e-08,0,1,0,0
5.666e-08,0,1,0,0
5.667e-08,0,1,0,0
5.6679999999999995e-08,0,1,0,0
5.6689999999999993e-08,0,1,0,0
5.67e-08,0,1,0,0
5.6709999999999996e-08,0,1,0,0
5.6719999999999994e-08,0,1,0,0
5.673e-08,0,1,0,0
5.674e-08,0,1,0,0
5.6749999999999995e-08,0,1,0,0
5.6759999999999993e-08,0,1,0,0
5.677e-08,0,1,0,0
5.6779999999999996e-08,0,1,0,0
5.6789999999999994e-08,0,1,0,0
5.68e-08,0,1,0,0
5.681e-08,0,1,0,0
5.6819999999999995e-08,0,1,0,0
5.6829999999999993e-08,0,1,0,0
5.684e-08,0,1,0,0
5.6849999999999996e-08,0,1,0,0
5.6859999999999994e-08,0,1,0,0
5.687e-08,0,1,0,0
5.688e-08,0,1,0,0
5.6889999999999995e-08,0,1,0,0
5.6899999999999993e-08,0,1,0,0
5.691e-08,0,1,0,0
5.6919999999999996e-08,0,1,0,0
5.6929999999999994e-08,0,1,0,0
5.694e-08,0,1,0,0
5.695e-08,0,1,0,0
5.6959999999999995e-08,0,1,0,0
5.6969999999999993e-08,0,1,0,0
5.698e-08,0,1,0,0
5.6989999999999996e-08,0,1,0,0
5.6999999999999994e-08,0,1,0,0
5.701e-08,0,1,0,0
5.702e-08,0,1,0,0
5.7029999999999995e-08,0,1,0,0
5.703999999999999e-08,0,1,0,0
5.705e-08,0,1,0,0
5.7059999999999996e-08,0,1,0,0
5.7069999999999994e-08,0,1,0,0
5.708e-08,0,1,0,0
5.709e-08,0,1,0,0
5.7099999999999995e-08,0,1,0,0
5.710999999999999e-08,0,1,0,0
5.712e-08,0,1,0,0
5.7129999999999996e-08,0,1,0,0
5.7139999999999994e-08,0,1,0,0
5.715e-08,0,1,0,0
5.716e-08,0,1,0,0
5.7169999999999995e-08,0,1,0,0
5.718e-08,0,1,0,0
5.719e-08,0,1,0,0
5.7199999999999996e-08,0,1,0,0
5.7209999999999994e-08,0,1,0,0
5.722e-08,0,1,0,0
5.723e-08,0,1,0,0
5.7239999999999995e-08,0,1,0,0
5.725e-08,0,1,0,0
5.726e-08,0,1,0,0
5.7269999999999996e-08,0,1,0,0
5.7279999999999994e-08,0,1,0,0
5.729e-08,0,1,0,0
5.73e-08,0,1,0,0
5.7309999999999995e-08,0,1,0,0
5.732e-08,0,1,0,0
5.733e-08,0,1,0,0
5.7339999999999996e-08,0,1,0,0
5.7349999999999994e-08,0,1,0,0
5.736e-08,0,1,0,0
5.737e-08,0,1,0,0
5.7379999999999995e-08,0,1,0,0
5.739e-08,0,1,0,0
5.74e-08,0,1,0,0
5.7409999999999996e-08,0,1,0,0
5.7419999999999994e-08,0,1,0,0
5.743e-08,0,1,0,0
5.744e-08,0,1,0,0
5.7449999999999995e-08,0,1,0,0
5.746e-08,0,1,0,0
5.747e-08,0,1,0,0
5.7479999999999996e-08,0,1,0,0
5.7489999999999994e-08,0,1,0,0
5.75e-08,0,1,0,0
5.751e-08,0,1,0,0
5.7519999999999995e-08,0,1,0,0
5.753e-08,0,1,0,0
5.754e-08,0,1,0,0
5.7549999999999996e-08,0,1,0,0
5.7559999999999994e-08,0,1,0,0
5.757e-08,0,1,0,0
5.758e-08,0,1,0,0
5.7589999999999995e-08,0,1,0,0
5.76e-08,0,1,0,0
5.761e-08,0,1,0,0
5.7619999999999996e-08,0,1,0,0
5.7629999999999994e-08,0,1,0,0
5.764e-08,0,1,0,0
5.765e-08,0,1,0,0
5.7659999999999995e-08,0,1,0,0
5.767e-08,0,1,0,0
5.768e-08,0,1,0,0
5.7689999999999996e-08,0,1,0,0
5.7699999999999994e-08,0,1,0,0
5.771e-08,0,1,0,0
5.772e-08,0,1,0,0
5.7729999999999995e-08,0,1,0,0
5.774e-08,0,1,0,0
5.775e-08,0,1,0,0
5.7759999999999996e-08,0,1,0,0
5.7769999999999994e-08,0,1,0,0
5.778e-08,0,1,0,0
5.7789999999999997e-08,0,1,0,0
5.7799999999999995e-08,0,1,0,0
5.781e-08,0,1,0,0
5.782e-08,0,1,0,0
5.7829999999999996e-08,0,1,0,0
5.7839999999999994e-08,0,1,0,0
5.785e-08,0,1,0,0
5.7859999999999997e-08,0,1,0,0
5.7869999999999995e-08,0,1,0,0
5.788e-08,0,1,0,0
5.789e-08,0,1,0,0
5.7899999999999996e-08,0,1,0,0
5.7909999999999994e-08,0,1,0,0
5.792e-08,0,1,0,0
5.7929999999999997e-08,0,1,0,0
5.7939999999999995e-08,0,1,0,0
5.795e-08,0,1,0,0
5.796e-08,0,1,0,0
5.7969999999999996e-08,0,1,0,0
5.7979999999999994e-08,0,1,0,0
5.799e-08,0,1,0,0
5.7999999999999997e-08,0,1,0,0
5.8009999999999995e-08,0,1,0,0
5.802e-08,0,1,0,0
5.803e-08,0,1,0,0
5.8039999999999996e-08,0,1,0,0
5.8049999999999994e-08,0,1,0,0
5.806e-08,0,1,0,0
5.8069999999999997e-08,0,1,0,0
5.8079999999999995e-08,0,1,0,0
5.809e-08,0,1,0,0
5.81e-08,0,1,0,0
5.8109999999999996e-08,0,0,0,0
5.8119999999999994e-08,0,0,0,0
5.813e-08,0,0,0,0
5.8139999999999997e-08,0,0,0,0
5.8149999999999995e-08,0,0,0,0
5.816e-08,0,0,0,0
5.817e-08,0,0,0,0
5.8179999999999996e-08,0,0,0,0
5.8189999999999994e-08,0,0,0,0
5.82e-08,0,0,0,0
5.8209999999999996e-08,0,0,0,0
5.8219999999999995e-08,0,0,0,0
5.823e-08,0,0,0,0
5.824e-08,0,0,0,0
5.8249999999999996e-08,0,0,0,0
5.8259999999999994e-08,0,0,0,0
5.827e-08,0,0,0,0
5.8279999999999996e-08,0,0,0,0
5.8289999999999995e-08,0,0,0,0
5.83e-08,0,0,0,0
5.831e-08,0,0,0,0
5.8319999999999995e-08,0,0,0,0
5.8329999999999994e-08,0,0,0,0
5.834e-08,0,0,0,0
5.8349999999999996e-08,0,0,0,0
5.8359999999999995e-08,0,0,0,0
5.837e-08,0,0,0,0
5.838e-08,0,0,0,0
5.8389999999999995e-08,0,0,0,0
5.8399999999999994e-08,0,0,0,0
5.841e-08,0,0,0,0
5.8419999999999996e-08,0,0,0,0
5.8429999999999994e-08,0,0,0,0
5.844e-08,0,0,0,0
5.845e-08,0,0,0,0
5.8459999999999995e-08,0,0,0,0
5.8469999999999994e-08,0,0,0,0
5.848e-08,0,0,0,0
5.8489999999999996e-08,0,0,0,0
5.8499999999999994e-08,0,0,0,0
5.851e-08,0,0,0,0
5.852e-08,0,0,0,0
5.8529999999999995e-08,0,0,0,0
5.8539999999999993e-08,0,0,0,0
5.855e-08,0,0,0,0
5.8559999999999996e-08,0,0,0,0
5.8569999999999994e-08,0,0,0,0
5.858e-08,0,0,0,0
5.859e-08,0,0,0,0
5.8599999999999995e-08,0,0,0,0
5.8609999999999993e-08,0,0,0,0
5.862e-08,0,0,0,0
5.8629999999999996e-08,0,0,0,0
5.8639999999999994e-08,0,0,0,0
5.865e-08,0,0,0,0
5.866e-08,0,0,0,0
5.8669999999999995e-08,0,0,0,0
5.8679999999999993e-08,0,0,0,0
5.869e-08,0,0,0,0
5.8699999999999996e-08,0,0,0,0
5.8709999999999994e-08,0,0,0,0
5.872e-08,0,0,0,0
5.873e-08,0,0,0,0
5.8739999999999995e-08,0,0,0,0
5.8749999999999993e-08,0,0,0,0
5.876e-08,0,0,0,0
5.8769999999999996e-08,0,0,0,0
5.8779999999999994e-08,0,0,0,0
5.879e-08,0,0,0,0
5.88e-08,0,0,0,0
5.8809999999999995e-08,0,0,0,0
5.8819999999999993e-08,0,0,0,0
5.883e-08,0,0,0,0
5.8839999999999996e-08,0,0,0,0
5.8849999999999994e-08,0,0,0,0
5.886e-08,0,0,0,0
5.887e-08,0,0,0,0
5.8879999999999995e-08,0,0,0,0
5.888999999999999e-08,0,0,0,0
5.89e-08,0,0,0,0
5.8909999999999996e-08,0,0,0,0
5.8919999999999994e-08,0,0,0,0
5.893e-08,0,0,0,0
5.894e-08,0,0,0,0
5.8949999999999995e-08,0,0,0,0
5.895999999999999e-08,0,0,0,0
5.897e-08,0,0,0,0
5.8979999999999996e-08,0,0,0,0
5.8989999999999994e-08,0,0,0,0
5.9e-08,0,0,0,0
5.901e-08,0,0,0,0
5.9019999999999995e-08,0,0,0,0
5.902999999999999e-08,0,0,0,0
5.904e-08,0,0,0,0
5.9049999999999996e-08,0,0,0,0
5.9059999999999994e-08,0,0,0,0
5.907e-08,0,0,0,0
5.908e-08,0,0,0,0
5.9089999999999995e-08,0,0,0,0
5.909999999999999e-08,0,0,0,0
5.911e-08,0,0,0,0
5.9119999999999996e-08,0,0,0,0
5.9129999999999994e-08,0,0,0,0
5.914e-08,0,0,0,0
5.915e-08,0,0,0,0
5.9159999999999995e-08,0,0,0,0
5.916999999999999e-08,0,0,0,0
5.918e-08,0,0,0,0
5.9189999999999996e-08,0,0,0,0
5.9199999999999994e-08,0,0,0,0
5.921e-08,0,0,0,0
5.922e-08,0,0,0,0
5.9229999999999995e-08,0,0,0,0
5.923999999999999e-08,0,0,0,0
5.925e-08,0,0,0,0
5.9259999999999996e-08,0,0,0,0
5.9269999999999994e-08,0,0,0,0
5.928e-08,0,0,0,0
5.929e-08,0,0,0,0
5.9299999999999995e-08,0,0,0,0
5.931e-08,0,0,0,0
5.932e-08,0,0,0,0
5.9329999999999996e-08,0,0,0,0
5.9339999999999994e-08,0,0,0,0
5.935e-08,0,0,0,0
5.936e-08,0,0,0,0
5.9369999999999995e-08,0,0,0,0
5.938e-08,0,0,0,0
5.939e-08,0,0,0,0
5.9399999999999996e-08,0,0,0,0
5.9409999999999994e-08,0,0,0,0
5.942e-08,0,0,0,0
5.943e-08,0,0,0,0
5.9439999999999995e-08,0,0,0,0
5.945e-08,0,0,0,0
5.946e-08,0,0,0,0
5.9469999999999996e-08,0,0,0,0
5.9479999999999994e-08,0,0,0,0
5.949e-08,0,0,0,0
5.95e-08,0,0,0,0
5.9509999999999995e-08,0,0,0,0
5.952e-08,0,0,0,0
5.953e-08,0,0,0,0
5.9539999999999996e-08,0,0,0,0
5.9549999999999994e-08,0,0,0,0
5.956e-08,0,0,0,0
5.957e-08,0,0,0,0
5.9579999999999995e-08,0,0,0,0
5.959e-08,0,0,0,0
5.96e-08,0,0,0,0
5.961e-08,0,0,0,0
5.962e-08,0,0,0,0
5.963e-08,0,0,0,0
5.964e-08,0,0,0,0
5.965e-08,0,0,0,0
5.965999999999999e-08,0,0,0,0
5.966999999999999e-08,0,0,0,0
5.968e-08,0,0,0,0
5.969e-08,0,0,0,0
5.97e-08,0,0,0,0
5.971e-08,0,0,0,0
5.972e-08,0,0,0,0
5.972999999999999e-08,0,0,0,0
5.973999999999999e-08,0,0,0,0
5.975e-08,0,0,0,0
5.976e-08,0,0,0,0
5.977e-08,0,0,0,0
5.978e-08,0,0,0,0
5.979e-08,0,0,0,0
5.979999999999999e-08,0,0,0,0
5.980999999999999e-08,0,0,0,0
5.982e-08,0,0,0,0
5.983e-08,0,0,0,0
5.984e-08,0,0,0,0
5.985e-08,0,0,0,0
5.986e-08,0,0,0,0
5.986999999999999e-08,0,0,0,0
5.987999999999999e-08,0,0,0,0
5.989e-08,0,0,0,0
5.99e-08,0,0,0,0
5.991e-08,0,0,0,0
5.992e-08,0,0,0,0
5.993e-08,0,0,0,0
5.993999999999999e-08,0,0,0,0
5.994999999999999e-08,0,0,0,0
5.996e-08,0,0,0,0
5.997e-08,0,0,0,0
5.998e-08,0,0,0,0
5.999e-08,0,0,0,0
6e-08,0,0,0,0
6.000999999999999e-08,0,0,0,0
6.001999999999999e-08,0,0,0,0
6.003e-08,0,0,0,0
6.004e-08,0,0,0,0
6.005e-08,0,0,0,0
6.006e-08,0,0,0,0
6.007e-08,0,0,0,0
6.007999999999999e-08,0,0,0,0
6.008999999999999e-08,0,0,0,0
6.01e-08,0,0,0,0
6.011e-08,0,0,0,0
6.012e-08,0,0,0,0
6.013e-08,0,0,0,0
6.014e-08,0,0,0,0
6.014999999999999e-08,0,0,0,0
6.015999999999999e-08,0,0,0,0
6.017e-08,0,0,0,0
6.018e-08,0,0,0,0
6.019e-08,0,0,0,0
6.02e-08,0,0,0,0
6.021e-08,0,0,0,0
6.021999999999999e-08,0,0,0,0
6.022999999999999e-08,0,0,0,0
6.024e-08,0,0,0,0
6.025e-08,0,0,0,0
6.026e-08,0,0,0,0
6.027e-08,0,0,0,0
6.028e-08,0,0,0,0
6.028999999999999e-08,0,0,0,0
6.029999999999999e-08,0,0,0,0
6.031e-08,0,0,0,0
6.032e-08,0,0,0,0
6.033e-08,0,0,0,0
6.034e-08,0,0,0,0
6.035e-08,0,0,0,0
6.035999999999999e-08,0,0,0,0
6.036999999999999e-08,0,0,0,0
6.038e-08,0,0,0,0
6.039e-08,0,0,0,0
6.04e-08,0,0,0,0
6.041e-08,0,0,0,0
6.042e-08,0,0,0,0
6.042999999999999e-08,0,0,0,0
6.043999999999999e-08,0,0,0,0
6.045e-08,0,0,0,0
6.046e-08,0,0,0,0
6.047e-08,0,0,0,0
6.048e-08,0,0,0,0
6.049e-08,0,0,0,0
6.049999999999999e-08,0,0,0,0
6.050999999999999e-08,0,0,0,0
6.052e-08,0,0,0,0
6.053e-08,0,0,0,0
6.054e-08,0,0,0,0
6.055e-08,0,0,0,0
6.056e-08,0,0,0,0
6.056999999999999e-08,0,0,0,0
6.057999999999999e-08,0,0,0,0
6.059e-08,0,0,0,0
6.06e-08,0,0,0,0
6.061e-08,0,0,0,0
6.062e-08,0,0,0,0
6.063e-08,0,0,0,0
6.063999999999999e-08,0,0,0,0
6.064999999999999e-08,0,0,0,0
6.066e-08,0,0,0,0
6.067e-08,0,0,0,0
6.068e-08,0,0,0,0
6.069e-08,0,0,0,0
6.07e-08,0,0,0,0
6.070999999999999e-08,0,0,0,0
6.071999999999999e-08,0,0,0,0
6.073e-08,0,0,0,0
6.074e-08,0,0,0,0
6.075e-08,0,0,0,0
6.076e-08,0,0,0,0
6.077e-08,0,0,0,0
6.077999999999999e-08,0,0,0,0
6.078999999999999e-08,0,0,0,0
6.08e-08,0,0,0,0
6.081e-08,0,0,0,0
6.082e-08,0,0,0,0
6.083e-08,0,0,0,0
6.084e-08,0,0,0,0
6.084999999999999e-08,0,0,0,0
6.085999999999999e-08,0,0,0,0
6.087e-08,0,0,0,0
6.088e-08,0,0,0,0
6.089e-08,0,0,0,0
6.09e-08,0,0,0,0
6.091e-08,0,0,0,0
6.091999999999999e-08,0,0,0,0
6.092999999999999e-08,0,0,0,0
6.094e-08,0,0,0,0
6.095e-08,0,0,0,0
6.096e-08,0,0,0,0
6.097e-08,0,0,0,0
6.098e-08,0,0,0,0
6.098999999999999e-08,0,0,0,0
6.099999999999999e-08,0,0,0,0
6.101e-08,0,0,0,0
6.102e-08,0,0,0,0
6.103e-08,0,0,0,0
6.104e-08,0,0,0,0
6.105e-08,0,0,0,0
6.105999999999999e-08,0,0,0,0
6.106999999999999e-08,0,0,0,0
6.108e-08,0,0,0,0
6.109e-08,0,0,0,0
6.11e-08,0,0,0,0
6.111e-08,0,0,0,0
6.112e-08,0,0,0,0
6.112999999999999e-08,0,0,0,0
6.113999999999999e-08,0,0,0,0
6.115e-08,0,0,0,0
6.116e-08,0,0,0,0
6.117e-08,0,0,0,0
6.118e-08,0,0,0,0
6.119e-08,0,0,0,0
6.119999999999999e-08,0,0,0,0
6.120999999999999e-08,0,0,0,0
6.122e-08,0,0,0,0
6.123e-08,0,0,0,0
6.124e-08,0,0,0,0
6.125e-08,0,0,0,0
6.126e-08,0,0,0,0
6.126999999999999e-08,0,0,0,0
6.127999999999999e-08,0,0,0,0
6.129e-08,0,0,0,0
6.13e-08,0,0,0,0
6.131e-08,0,0,0,0
6.132e-08,0,0,0,0
6.133e-08,0,0,0,0
6.133999999999999e-08,0,0,0,0
6.134999999999999e-08,0,0,0,0
6.136e-08,0,0,0,0
6.137e-08,0,0,0,0
6.138e-08,0,0,0,0
6.139e-08,0,0,0,0
6.14e-08,0,0,0,0
6.140999999999999e-08,0,0,0,0
6.141999999999999e-08,0,0,0,0
6.143e-08,0,0,0,0
6.144e-08,0,0,0,0
6.145e-08,0,0,0,0
6.146e-08,0,0,0,0
6.147e-08,0,0,0,0
6.147999999999999e-08,0,0,0,0
6.148999999999999e-08,0,0,0,0
6.15e-08,0,0,0,0
6.151e-08,0,0,0,0
6.152e-08,0,0,0,0
6.153e-08,0,0,0,0
6.154e-08,0,0,0,0
6.154999999999999e-08,0,0,0,0
6.155999999999999e-08,0,0,0,0
6.157e-08,0,0,0,0
6.158e-08,0,0,0,0
6.159e-08,0,0,0,0
6.16e-08,0,0,0,0
6.161e-08,0,0,0,0
6.161999999999999e-08,0,0,0,0
6.162999999999999e-08,0,0,0,0
6.164e-08,0,0,0,0
6.165e-08,0,0,0,0
6.166e-08,0,0,0,0
6.167e-08,0,0,0,0
6.168e-08,0,0,0,0
6.168999999999999e-08,0,0,0,0
6.169999999999999e-08,0,0,0,0
6.171e-08,0,0,0,0
6.172e-08,0,0,0,0
6.173e-08,0,0,0,0
6.174e-08,0,0,0,0
6.175e-08,0,0,0,0
6.175999999999999e-08,0,0,0,0
6.176999999999999e-08,0,0,0,0
6.178e-08,0,0,0,0
6.179e-08,0,0,0,0
6.18e-08,0,0,0,0
6.181e-08,0,0,0,0
6.182e-08,0,0,0,0
6.182999999999999e-08,0,0,0,0
6.183999999999999e-08,0,0,0,0
6.185e-08,0,0,0,0
6.186e-08,0,0,0,0
6.187e-08,0,0,0,0
6.188e-08,0,0,0,0
6.189e-08,0,0,0,0
6.189999999999999e-08,0,0,0,0
6.190999999999999e-08,0,0,0,0
6.192e-08,0,0,0,0
6.193e-08,0,0,0,0
6.194e-08,0,0,0,0
6.195e-08,0,0,0,0
6.196e-08,0,0,0,0
6.196999999999999e-08,0,0,0,0
6.197999999999999e-08,0,0,0,0
6.199e-08,0,0,0,0
6.2e-08,0,0,0,0
6.201e-08,0,0,0,0
6.202e-08,0,0,0,0
6.203e-08,0,0,0,0
6.203999999999999e-08,0,0,0,0
6.204999999999999e-08,0,0,0,0
6.206e-08,0,0,0,0
6.207e-08,0,0,0,0
6.208e-08,0,0,0,0
6.209e-08,0,0,0,0
6.21e-08,0,0,0,0
6.210999999999999e-08,0,0,0,0
6.211999999999999e-08,0,0,0,0
6.213e-08,0,0,0,0
6.214e-08,0,0,0,0
6.215e-08,0,0,0,0
6.216e-08,0,0,0,0
6.217e-08,0,0,0,0
6.217999999999999e-08,0,0,0,0
6.218999999999999e-08,0,0,0,0
6.22e-08,0,0,0,0
6.221e-08,0,0,0,0
6.222e-08,0,0,0,0
6.223e-08,0,0,0,0
6.224e-08,0,0,0,0
6.224999999999999e-08,0,0,0,0
6.225999999999999e-08,0,0,0,0
6.227e-08,0,0,0,0
6.228e-08,0,0,0,0
6.229e-08,0,0,0,0
6.23e-08,0,0,0,0
6.231e-08,0,0,0,0
6.231999999999999e-08,0,0,0,0
6.232999999999999e-08,0,0,0,0
6.234e-08,0,0,0,0
6.235e-08,0,0,0,0
6.236e-08,0,0,0,0
6.237e-08,0,0,0,0
6.238e-08,0,0,0,0
6.238999999999999e-08,0,0,0,0
6.239999999999999e-08,0,0,0,0
6.241e-08,0,0,0,0
6.242e-08,0,0,0,0
6.243e-08,0,0,0,0
6.244e-08,0,0,0,0
6.245e-08,0,0,0,0
6.245999999999999e-08,0,0,0,0
6.246999999999999e-08,0,0,0,0
6.248e-08,0,0,0,0
6.249e-08,0,0,0,0
6.25e-08,1,0,1,0
6.251e-08,1,0,1,0
6.251999999999999e-08,1,0,1,0
6.252999999999999e-08,1,0,1,0
6.254e-08,1,0,1,0
6.255e-08,1,0,1,0
6.256e-08,1,0,1,0
6.257e-08,1,0,1,0
6.258e-08,1,0,1,0
6.258999999999999e-08,1,0,1,0
6.259999999999999e-08,1,0,1,0
6.261e-08,1,0,1,0
6.262e-08,1,0,1,0
6.263e-08,1,0,1,0
6.264e-08,1,0,1,0
6.265e-08,1,0,1,0
6.265999999999999e-08,1,0,1,0
6.266999999999999e-08,1,0,1,0
6.268e-08,1,0,1,0
6.269e-08,1,0,1,0
6.27e-08,1,0,1,0
6.271e-08,1,0,1,0
6.272e-08,1,0,1,0
6.272999999999999e-08,1,0,1,0
6.273999999999999e-08,1,0,1,0
6.275e-08,1,0,1,0
6.276e-08,1,0,1,0
6.277e-08,1,0,1,0
6.278e-08,1,0,1,0
6.279e-08,1,0,1,0
6.279999999999999e-08,1,0,1,0
6.280999999999999e-08,1,0,1,0
6.282e-08,1,0,1,0
6.283e-08,1,0,1,0
6.284e-08,1,0,1,0
6.285e-08,1,0,1,0
6.286e-08,1,0,1,0
6.286999999999999e-08,1,0,1,0
6.287999999999999e-08,1,0,1,0
6.289e-08,1,0,1,0
6.29e-08,1,0,1,0
6.291e-08,1,0,1,0
6.292e-08,1,0,1,0
6.293e-08,1,0,1,0
6.293999999999999e-08,1,0,1,0
6.294999999999999e-08,1,0,1,0
6.296e-08,1,0,1,0
6.297e-08,1,0,1,0
6.298e-08,1,0,1,0
6.299e-08,1,0,1,0
6.3e-08,1,0,1,0
6.300999999999999e-08,1,0,1,0
6.301999999999999e-08,1,0,1,0
6.303e-08,1,0,1,0
6.304e-08,1,0,1,0
6.305e-08,1,0,1,0
6.306e-08,1,0,1,0
6.307e-08,1,0,1,0
6.307999999999999e-08,1,0,1,0
6.308999999999999e-08,1,0,1,0
6.31e-08,1,0,1,0
6.311e-08,1,0,1,0
6.312e-08,1,0,1,0
6.313e-08,1,0,1,0
6.314e-08,1,0,1,0
6.314999999999999e-08,1,0,1,0
6.315999999999999e-08,1,0,1,0
6.317e-08,1,0,1,0
6.318e-08,1,0,1,0
6.319e-08,1,0,1,0
6.32e-08,1,0,1,0
6.321e-08,1,0,1,0
6.321999999999999e-08,1,0,1,0
